Epoch,Train Loss,Valid Loss,Valid Dice
1,0.306540053803224,0.218955633340415,0.8749401987709614
2,0.21093297993050183,0.20939454417791425,0.8787044801327012
3,0.1956088526479041,0.19556633091491202,0.8850806177773091
4,0.184435345448214,0.18156531522547978,0.8935881245950734
5,0.17806584503871187,0.18146362326900412,0.8945745973853592
6,0.172485804421972,0.182307876507688,0.8926891169933059
7,0.16773383973351114,0.18560698054592062,0.8928571484103707
8,0.1640224036158889,0.17866453121167533,0.8959439393156063
9,0.1603307348433832,0.1599055580008104,0.9057829087565404
10,0.15722986719403764,0.15623893579525977,0.9082341127514099
11,0.153408065562114,0.15745639893579186,0.907877342671341
12,0.15251723269035605,0.15686131930499345,0.9081316945715721
13,0.15069542405752331,0.15748670600030734,0.9078754393950753
14,0.14899122528831696,0.15636220902944944,0.9083078462885034
15,0.1478744906850219,0.1545673075670041,0.9094080906477033
16,0.1460759273882526,0.15372737626666608,0.9102219643059725
17,0.14461923763355686,0.1544868519402439,0.9095488486823088
18,0.1436257820186922,0.1536572273381008,0.9101757421997023
19,0.14258055202762818,0.1540759602873962,0.9095902320761118
20,0.14162196294871476,0.1521821986907017,0.9109742759917834
21,0.1407584942457823,0.15699897248367345,0.908486038631534
22,0.13912936875312001,0.15165220506443,0.9114474495005164
23,0.1383661914526937,0.15372407112432562,0.9095502795639986
24,0.13788694122921047,0.14980688506031628,0.9122340860574142
25,0.13776089098434346,0.1563295862226753,0.9084091275375082
26,0.13773117967888754,0.15368068833713946,0.9106847980748052
27,0.13461778938530597,0.15276012921370336,0.9111307818697106
28,0.13454928390941415,0.1535987859094365,0.9103880091483548
29,0.1366606729439692,0.15233198377471532,0.9114604055511285
30,0.1327777102749405,0.15712518180194107,0.9074989979311546
31,0.13496979546930452,0.154635845550469,0.9094145194343899
32,0.1319721797276438,0.149239757971734,0.91313908559195
33,0.13276785555777537,0.15116876340615823,0.9119365644751128
34,0.13155800298295775,0.15415176193906655,0.9105090043559578
35,0.13183900878113014,0.1666376830905861,0.9029637934258266
36,0.13079865415038755,0.15468787235317763,0.9099116140270825
37,0.1296556639807154,0.1518272324841215,0.9119394788090487
38,0.13147233946313808,0.15672892345960096,0.9092873805057928
39,0.12849842888420454,0.1516650299663129,0.9123639534719242
40,0.12776824301033812,0.1565778536363418,0.9086471936717537
41,0.13099778951332972,0.15383805075417395,0.9111968008627803
42,0.12885920408583837,0.14905046801204266,0.9132512252523292
43,0.12776115083662498,0.1521703722591726,0.911522100430838
44,0.12619658995010258,0.14988235814600998,0.9127576003163498
45,0.12776536233223795,0.15341595676004516,0.9110558218097095
46,0.12485064602888941,0.16234503033923806,0.9047037259392117
47,0.12619241427720074,0.1515604582447443,0.9118194046968259
48,0.12573044175436926,0.152783646531727,0.9109402554375785
49,0.12508703409906366,0.15248247143459617,0.9115123211967279
50,0.1245964549461894,0.15233750895868917,0.9115492057356035
51,0.12438670048844719,0.1500137327528148,0.9131907794786536
52,0.12471863032585814,0.15328173376388432,0.9107956149563285
53,0.12316076241773191,0.15177254355657174,0.9114348551501399
54,0.12267030175106136,0.1548220043689568,0.9104097914991912
55,0.1239589906809477,0.1548688644022675,0.9104090458858087
56,0.12260616526367198,0.15128517238805012,0.9120837224196203
57,0.12133595677786795,0.15661122460172783,0.9093501153199569
58,0.12215526654477414,0.15179421965565001,0.9115104345801455
59,0.12041715409496834,0.1656808239054976,0.9041859163260608
60,0.12132921776567004,0.15197923145494105,0.9123326836165434
61,0.11958399667496976,0.1531055856102742,0.9115583537528233
62,0.12074997949216705,0.15230859575434502,0.9112592032237082
