Epoch,Train Loss,Valid Loss,Valid Dice
1,0.1957829065640874,0.15441786530225174,0.9112800774366959
2,0.15179160907664824,0.13525832356503292,0.9208570248591974
3,0.14327850673377673,0.13007325304220924,0.9234231717838264
4,0.13834891753126405,0.13505197219226672,0.9211349905647847
5,0.13496675454978968,0.12629589697589044,0.9257254570907687
6,0.1315543167273097,0.1400520495653893,0.9185154563891962
7,0.1303289046875593,0.12636983875902544,0.9257042581990639
8,0.1293850707824045,0.13224961173645458,0.9227631317902796
9,0.12502688093974826,0.12403269324983869,0.9270988484347089
10,0.12605165733728588,0.12477798024134606,0.9265369099119435
11,0.12314520877743534,0.1299330409824478,0.9231230331503827
12,0.12183366434264119,0.12298763534112006,0.9275790604745379
13,0.1204778093035675,0.12353479579924057,0.927242276461228
14,0.12010534672171437,0.1393220881867853,0.9181738525443937
15,0.11843513732541343,0.12021728082103018,0.9289230026813767
16,0.11873333335082588,0.11863871048326077,0.9299096450302171
17,0.11682989264141778,0.12268864099653612,0.9275765681859129
18,0.1152435189237863,0.12106083879559677,0.9292160687239274
19,0.11536037439315633,0.12498318811195978,0.9266666570065184
20,0.11357466964795186,0.12396838168920198,0.927115597710106
21,0.11341532419657899,0.123487460131971,0.9270316395700348
22,0.11199777313675383,0.13455435346742595,0.9210330344134976
23,0.11203590939096088,0.1296215443785146,0.9241978929649969
24,0.11068840143707738,0.12181263171737979,0.9286950815538442
25,0.10960686782889328,0.11998570099565553,0.9293299817150424
26,0.11024906241382415,0.12723081748678078,0.9247194695176545
27,0.10920143918041889,0.11978242277913953,0.9294195945218483
28,0.10806562419551308,0.1193952086549368,0.9296040312844034
29,0.1066873392015296,0.11906176625016313,0.9298168816921873
30,0.10760930844110714,0.1203961307587831,0.9291158085284026
31,0.10503740705769439,0.11853025844378501,0.9302645244213364
32,0.10464098032454064,0.12095540984076743,0.9292290418044381
33,0.10347594032338733,0.12139020776896743,0.9290977423975927
34,0.1033801762332226,0.121951887742703,0.9287301790640221
35,0.1021366784903383,0.12217922027436842,0.9279688511575971
36,0.10289695223358937,0.12809282263613636,0.9254071205299094
37,0.10033413689114133,0.12414058043349603,0.9274905416536035
38,0.1005224243645374,0.1270747104231615,0.9258693878695091
39,0.0990362382845968,0.12249014850543893,0.9280678518810628
40,0.09808929703989873,0.12353988510111104,0.9280906919366825
41,0.09861783018939936,0.12422648863577694,0.9278695257554143
42,0.09595052942673578,0.1214937727366175,0.9289509406000931
43,0.09603923130530774,0.12624075351664737,0.9267788729312257
44,0.0961500916240522,0.1286976102808988,0.9254380931024966
45,0.09474797738621127,0.13042124795802632,0.9240540177185342
46,0.09367455929597646,0.12467143402336547,0.9274388555414188
47,0.09292620283429169,0.12563635279303012,0.9264103233444024
48,0.09283982078287621,0.12763475487876383,0.9258303390526623
49,0.09179932252970842,0.12600941474763502,0.9267364296113482
50,0.09155176251567401,0.13298673270652012,0.9231688291389749
51,0.08952332366527566,0.12599148379164452,0.9271655541769466
